tanggal,stasiun,pm25,pm10,so2,co,o3,no2,max,critical,categori
2014-04-29,DKI4 (Lubang Buaya),,48.0,7.0,22.0,113.0,12.0,113.0,O3,TIDAK SEHAT
2014-04-30,DKI4 (Lubang Buaya),,53.0,8.0,15.0,95.0,14.0,95.0,O3,SEDANG
2014-05-01,DKI4 (Lubang Buaya),,53.0,9.0,19.0,78.0,12.0,78.0,O3,SEDANG
2014-05-02,DKI4 (Lubang Buaya),,70.0,7.0,49.0,63.0,12.0,70.0,PM10,SEDANG
2014-05-03,DKI4 (Lubang Buaya),,63.0,7.0,43.0,52.0,16.0,63.0,PM10,SEDANG
2014-05-04,DKI4 (Lubang Buaya),,54.0,8.0,16.0,50.0,10.0,54.0,PM10,SEDANG
2014-05-05,DKI4 (Lubang Buaya),,53.0,7.0,21.0,55.0,9.0,55.0,O3,SEDANG
2014-05-06,DKI4 (Lubang Buaya),,55.0,8.0,15.0,56.0,13.0,56.0,O3,SEDANG
2014-05-07,DKI4 (Lubang Buaya),,,8.0,15.0,74.0,11.0,74.0,O3,SEDANG
2014-05-08,DKI4 (Lubang Buaya),,,7.0,27.0,66.0,15.0,66.0,O3,SEDANG
2014-05-09,DKI4 (Lubang Buaya),,34.0,9.0,17.0,84.0,12.0,84.0,O3,SEDANG
2014-05-10,DKI4 (Lubang Buaya),,60.0,9.0,28.0,76.0,15.0,76.0,O3,SEDANG
2014-05-11,DKI4 (Lubang Buaya),,57.0,7.0,25.0,69.0,11.0,69.0,O3,SEDANG
2014-05-12,DKI4 (Lubang Buaya),,56.0,7.0,27.0,91.0,11.0,91.0,O3,SEDANG
2014-05-13,DKI4 (Lubang Buaya),,57.0,7.0,19.0,108.0,12.0,108.0,O3,TIDAK SEHAT
2014-05-14,DKI4 (Lubang Buaya),,51.0,8.0,19.0,91.0,16.0,91.0,O3,SEDANG
2014-05-15,DKI4 (Lubang Buaya),,60.0,9.0,22.0,68.0,15.0,68.0,O3,SEDANG
2014-05-16,DKI4 (Lubang Buaya),,52.0,11.0,29.0,56.0,12.0,56.0,O3,SEDANG
2014-05-17,DKI4 (Lubang Buaya),,52.0,9.0,25.0,65.0,8.0,65.0,O3,SEDANG
2014-05-18,DKI4 (Lubang Buaya),,57.0,8.0,26.0,64.0,8.0,64.0,O3,SEDANG
2014-05-19,DKI4 (Lubang Buaya),,60.0,9.0,25.0,73.0,14.0,73.0,O3,SEDANG
2014-05-20,DKI4 (Lubang Buaya),,60.0,8.0,20.0,58.0,17.0,60.0,PM10,SEDANG
2014-05-21,DKI4 (Lubang Buaya),,70.0,8.0,26.0,76.0,15.0,76.0,O3,SEDANG
2014-05-22,DKI4 (Lubang Buaya),,57.0,8.0,16.0,64.0,12.0,64.0,O3,SEDANG
2014-05-23,DKI4 (Lubang Buaya),,55.0,8.0,23.0,69.0,10.0,69.0,O3,SEDANG
2014-05-24,DKI4 (Lubang Buaya),,68.0,8.0,26.0,53.0,16.0,68.0,PM10,SEDANG
2014-05-25,DKI4 (Lubang Buaya),,70.0,8.0,32.0,48.0,9.0,70.0,PM10,SEDANG
2014-05-26,DKI4 (Lubang Buaya),,60.0,8.0,12.0,53.0,10.0,60.0,PM10,SEDANG
2014-05-27,DKI4 (Lubang Buaya),,78.0,8.0,46.0,81.0,11.0,81.0,O3,SEDANG
2014-05-28,DKI4 (Lubang Buaya),,55.0,7.0,14.0,71.0,10.0,71.0,O3,SEDANG
2014-05-29,DKI4 (Lubang Buaya),,60.0,8.0,19.0,59.0,7.0,60.0,PM10,SEDANG
2014-05-30,DKI4 (Lubang Buaya),,76.0,9.0,20.0,86.0,13.0,86.0,O3,SEDANG
2014-05-31,DKI4 (Lubang Buaya),,57.0,8.0,23.0,84.0,16.0,84.0,O3,SEDANG
2014-06-01,DKI4 (Lubang Buaya),,79.0,9.0,39.0,78.0,17.0,79.0,PM10,SEDANG
2014-06-02,DKI4 (Lubang Buaya),,76.0,10.0,21.0,65.0,13.0,76.0,PM10,SEDANG
2014-06-03,DKI4 (Lubang Buaya),,86.0,9.0,18.0,51.0,12.0,86.0,PM10,SEDANG
2014-06-04,DKI4 (Lubang Buaya),,89.0,9.0,22.0,76.0,19.0,89.0,PM10,SEDANG
2014-06-05,DKI4 (Lubang Buaya),,94.0,9.0,18.0,68.0,11.0,94.0,PM10,SEDANG
2014-06-06,DKI4 (Lubang Buaya),,84.0,9.0,27.0,66.0,17.0,84.0,PM10,SEDANG
2014-06-07,DKI4 (Lubang Buaya),,111.0,11.0,21.0,56.0,12.0,111.0,PM10,TIDAK SEHAT
2014-06-08,DKI4 (Lubang Buaya),,92.0,12.0,26.0,236.0,11.0,236.0,O3,SANGAT TIDAK SEHAT
2014-06-09,DKI4 (Lubang Buaya),,87.0,9.0,18.0,64.0,10.0,87.0,PM10,SEDANG
2014-06-10,DKI4 (Lubang Buaya),,83.0,9.0,19.0,66.0,13.0,83.0,PM10,SEDANG
2014-06-11,DKI4 (Lubang Buaya),,83.0,10.0,22.0,83.0,14.0,83.0,PM10,SEDANG
2014-06-12,DKI4 (Lubang Buaya),,75.0,9.0,18.0,86.0,11.0,86.0,O3,SEDANG
2014-06-13,DKI4 (Lubang Buaya),,45.0,9.0,15.0,101.0,9.0,101.0,O3,TIDAK SEHAT
2014-06-14,DKI4 (Lubang Buaya),,75.0,9.0,41.0,51.0,15.0,75.0,PM10,SEDANG
2014-06-15,DKI4 (Lubang Buaya),,53.0,8.0,25.0,65.0,12.0,65.0,O3,SEDANG
2014-06-16,DKI4 (Lubang Buaya),,60.0,11.0,23.0,58.0,8.0,60.0,PM10,SEDANG
2014-06-17,DKI4 (Lubang Buaya),,54.0,10.0,26.0,77.0,11.0,77.0,O3,SEDANG
2014-06-18,DKI4 (Lubang Buaya),,63.0,9.0,24.0,54.0,10.0,63.0,PM10,SEDANG
2014-06-19,DKI4 (Lubang Buaya),,57.0,10.0,11.0,51.0,9.0,57.0,PM10,SEDANG
2014-06-20,DKI4 (Lubang Buaya),,67.0,11.0,23.0,38.0,18.0,67.0,PM10,SEDANG
2014-06-21,DKI4 (Lubang Buaya),,71.0,9.0,14.0,43.0,9.0,71.0,PM10,SEDANG
2014-06-22,DKI4 (Lubang Buaya),,79.0,9.0,25.0,89.0,18.0,89.0,O3,SEDANG
2014-06-23,DKI4 (Lubang Buaya),,79.0,11.0,22.0,85.0,15.0,85.0,O3,SEDANG
2014-06-24,DKI4 (Lubang Buaya),,68.0,9.0,20.0,46.0,7.0,68.0,PM10,SEDANG
2014-06-25,DKI4 (Lubang Buaya),,79.0,10.0,30.0,61.0,8.0,79.0,PM10,SEDANG
2014-06-26,DKI4 (Lubang Buaya),,60.0,9.0,28.0,41.0,13.0,60.0,PM10,SEDANG
2014-06-27,DKI4 (Lubang Buaya),,87.0,10.0,57.0,61.0,17.0,87.0,PM10,SEDANG
2014-06-28,DKI4 (Lubang Buaya),,64.0,10.0,20.0,92.0,13.0,92.0,O3,SEDANG
2014-06-29,DKI4 (Lubang Buaya),,90.0,15.0,17.0,88.0,13.0,90.0,PM10,SEDANG
2014-06-30,DKI4 (Lubang Buaya),,75.0,11.0,21.0,94.0,13.0,94.0,O3,SEDANG
2014-07-01,DKI4 (Lubang Buaya),,77.0,13.0,14.0,95.0,13.0,95.0,O3,SEDANG
2014-07-02,DKI4 (Lubang Buaya),,75.0,13.0,12.0,61.0,10.0,75.0,PM10,SEDANG
2014-07-03,DKI4 (Lubang Buaya),,76.0,10.0,27.0,76.0,13.0,76.0,PM10,SEDANG
2014-07-04,DKI4 (Lubang Buaya),,88.0,12.0,24.0,,15.0,88.0,PM10,SEDANG
2014-07-05,DKI4 (Lubang Buaya),,70.0,9.0,12.0,52.0,10.0,70.0,PM10,SEDANG
2014-07-06,DKI4 (Lubang Buaya),,55.0,9.0,11.0,37.0,9.0,55.0,PM10,SEDANG
2014-07-07,DKI4 (Lubang Buaya),,45.0,10.0,12.0,53.0,12.0,53.0,O3,SEDANG
2014-07-08,DKI4 (Lubang Buaya),,53.0,10.0,15.0,62.0,9.0,62.0,O3,SEDANG
2014-07-09,DKI4 (Lubang Buaya),,77.0,11.0,29.0,,11.0,77.0,PM10,SEDANG
2014-07-10,DKI4 (Lubang Buaya),,53.0,11.0,11.0,,9.0,53.0,PM10,SEDANG
2014-07-11,DKI4 (Lubang Buaya),,58.0,12.0,8.0,35.0,10.0,58.0,PM10,SEDANG
2014-07-12,DKI4 (Lubang Buaya),,76.0,11.0,29.0,,12.0,76.0,PM10,SEDANG
2014-07-13,DKI4 (Lubang Buaya),,68.0,10.0,29.0,,16.0,68.0,PM10,SEDANG
2014-07-14,DKI4 (Lubang Buaya),,37.0,11.0,10.0,26.0,12.0,37.0,PM10,BAIK
2014-07-15,DKI4 (Lubang Buaya),,62.0,13.0,12.0,,13.0,62.0,PM10,SEDANG
2014-07-16,DKI4 (Lubang Buaya),,56.0,12.0,11.0,61.0,11.0,61.0,O3,SEDANG
2014-07-17,DKI4 (Lubang Buaya),,68.0,12.0,12.0,,15.0,68.0,PM10,SEDANG
2014-07-18,DKI4 (Lubang Buaya),,64.0,11.0,15.0,,7.0,64.0,PM10,SEDANG
2014-07-19,DKI4 (Lubang Buaya),,68.0,13.0,10.0,,11.0,68.0,PM10,SEDANG
2014-07-20,DKI4 (Lubang Buaya),,63.0,10.0,11.0,47.0,10.0,63.0,PM10,SEDANG
2014-07-21,DKI4 (Lubang Buaya),,67.0,11.0,14.0,51.0,17.0,67.0,PM10,SEDANG
2014-07-22,DKI4 (Lubang Buaya),,57.0,13.0,11.0,,17.0,57.0,PM10,SEDANG
2014-07-23,DKI4 (Lubang Buaya),,44.0,11.0,8.0,91.0,11.0,91.0,O3,SEDANG
2014-07-24,DKI4 (Lubang Buaya),,51.0,10.0,14.0,,10.0,51.0,PM10,SEDANG
2014-07-25,DKI4 (Lubang Buaya),,68.0,10.0,22.0,,11.0,68.0,PM10,SEDANG
2014-07-26,DKI4 (Lubang Buaya),,53.0,10.0,12.0,41.0,11.0,53.0,PM10,SEDANG
2014-07-27,DKI4 (Lubang Buaya),,41.0,9.0,9.0,,8.0,41.0,PM10,BAIK
2014-07-28,DKI4 (Lubang Buaya),,59.0,10.0,22.0,,11.0,59.0,PM10,SEDANG
2014-07-29,DKI4 (Lubang Buaya),,35.0,10.0,6.0,45.0,10.0,45.0,O3,BAIK
2014-07-30,DKI4 (Lubang Buaya),,46.0,9.0,10.0,,7.0,46.0,PM10,BAIK
2014-07-31,DKI4 (Lubang Buaya),,51.0,10.0,7.0,71.0,9.0,71.0,O3,SEDANG
2014-08-01,DKI4 (Lubang Buaya),,56.0,11.0,8.0,72.0,7.0,72.0,O3,SEDANG
2014-08-02,DKI4 (Lubang Buaya),,63.0,12.0,7.0,64.0,9.0,64.0,O3,SEDANG
2014-08-03,DKI4 (Lubang Buaya),,77.0,10.0,17.0,,11.0,77.0,PM10,SEDANG
2014-08-04,DKI4 (Lubang Buaya),,60.0,9.0,14.0,,9.0,60.0,PM10,SEDANG
2014-08-05,DKI4 (Lubang Buaya),,59.0,11.0,8.0,,8.0,59.0,PM10,SEDANG
2014-08-06,DKI4 (Lubang Buaya),,53.0,12.0,6.0,,8.0,53.0,PM10,SEDANG
2014-08-07,DKI4 (Lubang Buaya),,64.0,12.0,7.0,,8.0,64.0,PM10,SEDANG
2014-08-08,DKI4 (Lubang Buaya),,70.0,12.0,14.0,,12.0,70.0,PM10,SEDANG
2014-08-09,DKI4 (Lubang Buaya),,71.0,12.0,14.0,,10.0,71.0,PM10,SEDANG
2014-08-10,DKI4 (Lubang Buaya),,39.0,12.0,8.0,,8.0,39.0,PM10,BAIK
2014-08-11,DKI4 (Lubang Buaya),,,13.0,9.0,56.0,11.0,56.0,O3,SEDANG
2014-08-12,DKI4 (Lubang Buaya),,,11.0,12.0,,13.0,13.0,NO2,BAIK
2014-08-13,DKI4 (Lubang Buaya),,59.0,12.0,11.0,,10.0,59.0,PM10,SEDANG
2014-08-14,DKI4 (Lubang Buaya),,73.0,12.0,10.0,50.0,10.0,73.0,PM10,SEDANG
2014-08-15,DKI4 (Lubang Buaya),,65.0,12.0,10.0,81.0,11.0,81.0,O3,SEDANG
2014-08-16,DKI4 (Lubang Buaya),,56.0,12.0,7.0,51.0,12.0,56.0,PM10,SEDANG
2014-08-17,DKI4 (Lubang Buaya),,66.0,12.0,16.0,,10.0,66.0,PM10,SEDANG
2014-08-18,DKI4 (Lubang Buaya),,70.0,13.0,16.0,,14.0,70.0,PM10,SEDANG
2014-08-19,DKI4 (Lubang Buaya),,82.0,13.0,14.0,,21.0,82.0,PM10,SEDANG
2014-08-20,DKI4 (Lubang Buaya),,75.0,13.0,12.0,,13.0,75.0,PM10,SEDANG
2014-08-21,DKI4 (Lubang Buaya),,93.0,14.0,16.0,,14.0,93.0,PM10,SEDANG
2014-08-22,DKI4 (Lubang Buaya),,108.0,11.0,14.0,,11.0,108.0,PM10,TIDAK SEHAT
2014-08-23,DKI4 (Lubang Buaya),,76.0,13.0,11.0,67.0,9.0,76.0,PM10,SEDANG
2014-08-24,DKI4 (Lubang Buaya),,75.0,12.0,8.0,54.0,8.0,75.0,PM10,SEDANG
2014-08-25,DKI4 (Lubang Buaya),,72.0,11.0,12.0,69.0,9.0,72.0,PM10,SEDANG
2014-08-26,DKI4 (Lubang Buaya),,68.0,19.0,12.0,76.0,20.0,76.0,O3,SEDANG
2014-08-27,DKI4 (Lubang Buaya),,84.0,12.0,13.0,56.0,15.0,84.0,PM10,SEDANG
2014-08-28,DKI4 (Lubang Buaya),,72.0,13.0,9.0,57.0,12.0,72.0,PM10,SEDANG
2014-08-29,DKI4 (Lubang Buaya),,71.0,12.0,9.0,63.0,10.0,71.0,PM10,SEDANG
2014-08-30,DKI4 (Lubang Buaya),,78.0,12.0,13.0,58.0,12.0,78.0,PM10,SEDANG
2014-08-31,DKI4 (Lubang Buaya),,80.0,13.0,9.0,61.0,7.0,80.0,PM10,SEDANG
2014-09-01,DKI4 (Lubang Buaya),,68.0,14.0,7.0,43.0,5.0,68.0,PM10,SEDANG
2014-09-02,DKI4 (Lubang Buaya),,73.0,13.0,7.0,82.0,8.0,82.0,O3,SEDANG
2014-09-03,DKI4 (Lubang Buaya),,87.0,15.0,9.0,101.0,10.0,101.0,O3,TIDAK SEHAT
2014-09-04,DKI4 (Lubang Buaya),,85.0,13.0,9.0,73.0,11.0,85.0,PM10,SEDANG
2014-09-05,DKI4 (Lubang Buaya),,76.0,13.0,10.0,88.0,14.0,88.0,O3,SEDANG
2014-09-06,DKI4 (Lubang Buaya),,59.0,12.0,8.0,95.0,15.0,95.0,O3,SEDANG
2014-09-07,DKI4 (Lubang Buaya),,68.0,14.0,12.0,89.0,15.0,89.0,O3,SEDANG
2014-09-08,DKI4 (Lubang Buaya),,75.0,12.0,12.0,63.0,11.0,75.0,PM10,SEDANG
2014-09-09,DKI4 (Lubang Buaya),,86.0,14.0,15.0,80.0,13.0,86.0,PM10,SEDANG
2014-09-10,DKI4 (Lubang Buaya),,75.0,14.0,9.0,71.0,14.0,75.0,PM10,SEDANG
2014-09-11,DKI4 (Lubang Buaya),,81.0,15.0,7.0,58.0,14.0,81.0,PM10,SEDANG
2014-09-12,DKI4 (Lubang Buaya),,79.0,15.0,10.0,62.0,15.0,79.0,PM10,SEDANG
2014-09-13,DKI4 (Lubang Buaya),,79.0,16.0,7.0,60.0,15.0,79.0,PM10,SEDANG
2014-09-14,DKI4 (Lubang Buaya),,77.0,14.0,7.0,59.0,12.0,77.0,PM10,SEDANG
2014-09-15,DKI4 (Lubang Buaya),,69.0,18.0,8.0,71.0,14.0,71.0,O3,SEDANG
2014-09-16,DKI4 (Lubang Buaya),,83.0,17.0,9.0,57.0,16.0,83.0,PM10,SEDANG
2014-09-17,DKI4 (Lubang Buaya),,82.0,15.0,8.0,,18.0,82.0,PM10,SEDANG
2014-09-18,DKI4 (Lubang Buaya),,80.0,14.0,7.0,,11.0,80.0,PM10,SEDANG
2014-09-19,DKI4 (Lubang Buaya),,77.0,14.0,5.0,,11.0,77.0,PM10,SEDANG
2014-09-20,DKI4 (Lubang Buaya),,74.0,17.0,5.0,42.0,12.0,74.0,PM10,SEDANG
2014-09-21,DKI4 (Lubang Buaya),,77.0,12.0,13.0,58.0,13.0,77.0,PM10,SEDANG
2014-09-22,DKI4 (Lubang Buaya),,68.0,14.0,8.0,53.0,13.0,68.0,PM10,SEDANG
2014-09-23,DKI4 (Lubang Buaya),,69.0,13.0,7.0,43.0,10.0,69.0,PM10,SEDANG
2014-09-24,DKI4 (Lubang Buaya),,99.0,14.0,5.0,34.0,14.0,99.0,PM10,SEDANG
2014-09-25,DKI4 (Lubang Buaya),,78.0,15.0,6.0,,14.0,78.0,PM10,SEDANG
2014-09-26,DKI4 (Lubang Buaya),,93.0,16.0,7.0,87.0,14.0,93.0,PM10,SEDANG
2014-09-27,DKI4 (Lubang Buaya),,85.0,16.0,7.0,78.0,15.0,85.0,PM10,SEDANG
2014-09-28,DKI4 (Lubang Buaya),,90.0,16.0,6.0,79.0,17.0,90.0,PM10,SEDANG
2014-09-29,DKI4 (Lubang Buaya),,78.0,15.0,5.0,93.0,13.0,93.0,O3,SEDANG
2014-09-30,DKI4 (Lubang Buaya),,74.0,20.0,6.0,76.0,14.0,76.0,O3,SEDANG
2014-10-01,DKI4 (Lubang Buaya),,102.0,16.0,6.0,67.0,15.0,102.0,PM10,TIDAK SEHAT
2014-10-02,DKI4 (Lubang Buaya),,74.0,14.0,4.0,74.0,12.0,74.0,PM10,SEDANG
2014-10-03,DKI4 (Lubang Buaya),,78.0,15.0,4.0,83.0,14.0,83.0,O3,SEDANG
2014-10-04,DKI4 (Lubang Buaya),,74.0,14.0,4.0,62.0,10.0,74.0,PM10,SEDANG
2014-10-05,DKI4 (Lubang Buaya),,78.0,15.0,6.0,69.0,15.0,78.0,PM10,SEDANG
2014-10-06,DKI4 (Lubang Buaya),,82.0,15.0,5.0,71.0,25.0,82.0,PM10,SEDANG
2014-10-07,DKI4 (Lubang Buaya),,83.0,18.0,5.0,75.0,14.0,83.0,PM10,SEDANG
2014-10-08,DKI4 (Lubang Buaya),,72.0,17.0,5.0,72.0,12.0,72.0,PM10,SEDANG
2014-10-09,DKI4 (Lubang Buaya),,66.0,16.0,4.0,78.0,16.0,78.0,O3,SEDANG
2014-10-10,DKI4 (Lubang Buaya),,62.0,16.0,5.0,58.0,9.0,62.0,PM10,SEDANG
2014-10-11,DKI4 (Lubang Buaya),,86.0,16.0,5.0,81.0,13.0,86.0,PM10,SEDANG
2014-10-12,DKI4 (Lubang Buaya),,105.0,17.0,5.0,94.0,15.0,105.0,PM10,TIDAK SEHAT
2014-10-13,DKI4 (Lubang Buaya),,100.0,14.0,5.0,93.0,18.0,100.0,PM10,SEDANG
2014-10-14,DKI4 (Lubang Buaya),,77.0,14.0,7.0,48.0,14.0,77.0,PM10,SEDANG
2014-10-15,DKI4 (Lubang Buaya),,81.0,15.0,5.0,89.0,13.0,89.0,O3,SEDANG
2014-10-16,DKI4 (Lubang Buaya),,92.0,17.0,5.0,71.0,21.0,92.0,PM10,SEDANG
2014-10-17,DKI4 (Lubang Buaya),,93.0,13.0,4.0,70.0,11.0,93.0,PM10,SEDANG
2014-10-18,DKI4 (Lubang Buaya),,91.0,14.0,4.0,46.0,12.0,91.0,PM10,SEDANG
2014-10-19,DKI4 (Lubang Buaya),,94.0,15.0,6.0,49.0,13.0,94.0,PM10,SEDANG
2014-10-20,DKI4 (Lubang Buaya),,77.0,14.0,4.0,61.0,11.0,77.0,PM10,SEDANG
2014-10-21,DKI4 (Lubang Buaya),,81.0,16.0,5.0,58.0,14.0,81.0,PM10,SEDANG
2014-10-22,DKI4 (Lubang Buaya),,83.0,12.0,7.0,70.0,11.0,83.0,PM10,SEDANG
2014-10-23,DKI4 (Lubang Buaya),,79.0,11.0,6.0,89.0,12.0,89.0,O3,SEDANG
2014-10-24,DKI4 (Lubang Buaya),,66.0,10.0,5.0,63.0,11.0,66.0,PM10,SEDANG
2014-10-25,DKI4 (Lubang Buaya),,95.0,11.0,7.0,77.0,13.0,95.0,PM10,SEDANG
2014-10-26,DKI4 (Lubang Buaya),,86.0,19.0,6.0,70.0,15.0,86.0,PM10,SEDANG
2014-10-27,DKI4 (Lubang Buaya),,64.0,18.0,5.0,,11.0,64.0,PM10,SEDANG
2014-10-28,DKI4 (Lubang Buaya),,70.0,12.0,8.0,,21.0,70.0,PM10,SEDANG
2014-10-29,DKI4 (Lubang Buaya),,69.0,11.0,6.0,,13.0,69.0,PM10,SEDANG
2014-10-30,DKI4 (Lubang Buaya),,71.0,,6.0,,15.0,71.0,PM10,SEDANG
2014-10-31,DKI4 (Lubang Buaya),,83.0,,7.0,60.0,12.0,83.0,PM10,SEDANG
2014-11-01,DKI4 (Lubang Buaya),,58.0,,5.0,77.0,9.0,77.0,O3,SEDANG
2014-11-02,DKI4 (Lubang Buaya),,92.0,,6.0,99.0,18.0,99.0,O3,SEDANG
2014-11-03,DKI4 (Lubang Buaya),,74.0,,5.0,,17.0,74.0,PM10,SEDANG
2014-11-04,DKI4 (Lubang Buaya),,70.0,13.0,4.0,62.0,10.0,70.0,PM10,SEDANG
2014-11-05,DKI4 (Lubang Buaya),,59.0,13.0,3.0,62.0,11.0,62.0,O3,SEDANG
2014-11-06,DKI4 (Lubang Buaya),,71.0,15.0,5.0,76.0,14.0,76.0,O3,SEDANG
2014-11-07,DKI4 (Lubang Buaya),,82.0,14.0,6.0,92.0,10.0,92.0,O3,SEDANG
2014-11-08,DKI4 (Lubang Buaya),,68.0,12.0,6.0,90.0,13.0,90.0,O3,SEDANG
2014-11-09,DKI4 (Lubang Buaya),,69.0,11.0,8.0,70.0,19.0,70.0,O3,SEDANG
2014-11-10,DKI4 (Lubang Buaya),,61.0,12.0,5.0,65.0,15.0,65.0,O3,SEDANG
2014-11-11,DKI4 (Lubang Buaya),,55.0,11.0,6.0,73.0,15.0,73.0,O3,SEDANG
2014-11-12,DKI4 (Lubang Buaya),,69.0,13.0,7.0,68.0,14.0,69.0,PM10,SEDANG
2014-11-13,DKI4 (Lubang Buaya),,62.0,18.0,7.0,69.0,18.0,69.0,O3,SEDANG
2014-11-14,DKI4 (Lubang Buaya),,63.0,12.0,8.0,87.0,14.0,87.0,O3,SEDANG
2014-11-15,DKI4 (Lubang Buaya),,71.0,13.0,7.0,81.0,10.0,81.0,O3,SEDANG
2014-11-16,DKI4 (Lubang Buaya),,64.0,11.0,4.0,62.0,11.0,64.0,PM10,SEDANG
2014-11-17,DKI4 (Lubang Buaya),,,12.0,6.0,43.0,10.0,43.0,O3,BAIK
2014-11-18,DKI4 (Lubang Buaya),,,13.0,6.0,39.0,13.0,39.0,O3,BAIK
2014-11-19,DKI4 (Lubang Buaya),,66.0,11.0,7.0,79.0,13.0,79.0,O3,SEDANG
2014-11-20,DKI4 (Lubang Buaya),,50.0,12.0,5.0,73.0,13.0,73.0,O3,SEDANG
2014-11-21,DKI4 (Lubang Buaya),,62.0,12.0,4.0,57.0,12.0,62.0,PM10,SEDANG
2014-11-22,DKI4 (Lubang Buaya),,64.0,12.0,8.0,59.0,14.0,64.0,PM10,SEDANG
2014-11-23,DKI4 (Lubang Buaya),,78.0,12.0,8.0,36.0,12.0,78.0,PM10,SEDANG
2014-11-24,DKI4 (Lubang Buaya),,65.0,12.0,6.0,76.0,12.0,76.0,O3,SEDANG
2014-11-25,DKI4 (Lubang Buaya),,40.0,10.0,6.0,45.0,13.0,45.0,O3,BAIK
2014-11-26,DKI4 (Lubang Buaya),,59.0,12.0,6.0,63.0,12.0,63.0,O3,SEDANG
2014-11-27,DKI4 (Lubang Buaya),,80.0,,,,,80.0,PM10,SEDANG
2014-11-28,DKI4 (Lubang Buaya),,63.0,11.0,3.0,63.0,14.0,63.0,PM10,SEDANG
2014-11-29,DKI4 (Lubang Buaya),,77.0,15.0,22.0,66.0,12.0,77.0,PM10,SEDANG
2014-11-30,DKI4 (Lubang Buaya),,32.0,10.0,6.0,40.0,10.0,40.0,O3,BAIK
2014-12-01,DKI4 (Lubang Buaya),,25.0,11.0,4.0,22.0,3.0,25.0,PM10,BAIK
2014-12-02,DKI4 (Lubang Buaya),,47.0,16.0,6.0,43.0,8.0,47.0,PM10,BAIK
2014-12-03,DKI4 (Lubang Buaya),,39.0,11.0,5.0,32.0,6.0,39.0,PM10,BAIK
2014-12-04,DKI4 (Lubang Buaya),,54.0,14.0,6.0,77.0,13.0,77.0,O3,SEDANG
2014-12-05,DKI4 (Lubang Buaya),,68.0,15.0,5.0,64.0,16.0,68.0,PM10,SEDANG
2014-12-06,DKI4 (Lubang Buaya),,47.0,11.0,7.0,29.0,10.0,47.0,PM10,BAIK
2014-12-07,DKI4 (Lubang Buaya),,55.0,11.0,15.0,19.0,8.0,55.0,PM10,SEDANG
2014-12-08,DKI4 (Lubang Buaya),,19.0,10.0,5.0,35.0,5.0,35.0,O3,BAIK
2014-12-09,DKI4 (Lubang Buaya),,38.0,12.0,19.0,35.0,10.0,38.0,PM10,BAIK
2014-12-10,DKI4 (Lubang Buaya),,45.0,13.0,11.0,51.0,9.0,51.0,O3,SEDANG
2014-12-11,DKI4 (Lubang Buaya),,61.0,14.0,8.0,35.0,12.0,61.0,PM10,SEDANG
2014-12-12,DKI4 (Lubang Buaya),,52.0,12.0,10.0,31.0,6.0,52.0,PM10,SEDANG
2014-12-13,DKI4 (Lubang Buaya),,59.0,13.0,9.0,58.0,6.0,59.0,PM10,SEDANG
2014-12-14,DKI4 (Lubang Buaya),,50.0,13.0,6.0,35.0,6.0,50.0,PM10,BAIK
2014-12-15,DKI4 (Lubang Buaya),,41.0,12.0,7.0,38.0,4.0,41.0,PM10,BAIK
2014-12-16,DKI4 (Lubang Buaya),,72.0,15.0,11.0,47.0,10.0,72.0,PM10,SEDANG
2014-12-17,DKI4 (Lubang Buaya),,47.0,12.0,6.0,16.0,6.0,47.0,PM10,BAIK
2014-12-18,DKI4 (Lubang Buaya),,56.0,15.0,15.0,29.0,8.0,56.0,PM10,SEDANG
2014-12-19,DKI4 (Lubang Buaya),,57.0,14.0,18.0,,10.0,57.0,PM10,SEDANG
2014-12-20,DKI4 (Lubang Buaya),,30.0,10.0,16.0,,8.0,30.0,PM10,BAIK
2014-12-21,DKI4 (Lubang Buaya),,52.0,11.0,39.0,11.0,15.0,52.0,PM10,SEDANG
2014-12-22,DKI4 (Lubang Buaya),,39.0,10.0,18.0,10.0,14.0,39.0,PM10,BAIK
2014-12-23,DKI4 (Lubang Buaya),,36.0,10.0,27.0,12.0,12.0,36.0,PM10,BAIK
2014-12-24,DKI4 (Lubang Buaya),,61.0,11.0,43.0,16.0,13.0,61.0,PM10,SEDANG
2014-12-25,DKI4 (Lubang Buaya),,59.0,12.0,27.0,13.0,12.0,59.0,PM10,SEDANG
2014-12-26,DKI4 (Lubang Buaya),,50.0,14.0,14.0,11.0,9.0,50.0,PM10,BAIK
2014-12-27,DKI4 (Lubang Buaya),,30.0,9.0,15.0,9.0,7.0,30.0,PM10,BAIK
2014-12-28,DKI4 (Lubang Buaya),,39.0,10.0,42.0,137.0,12.0,137.0,O3,TIDAK SEHAT
2014-12-29,DKI4 (Lubang Buaya),,31.0,9.0,13.0,201.0,6.0,201.0,O3,SANGAT TIDAK SEHAT
2014-12-30,DKI4 (Lubang Buaya),,36.0,10.0,16.0,81.0,11.0,81.0,O3,SEDANG
2014-12-31,DKI4 (Lubang Buaya),,18.0,9.0,11.0,217.0,5.0,217.0,O3,SANGAT TIDAK SEHAT
2015-01-01,DKI4 (Lubang Buaya),,34.0,10.0,24.0,10.0,6.0,34.0,PM10,BAIK
